Minsan                 ;Cod.EAN                ;Prezzo al Pubblico     ;Pr.acquisto ivato      ;Aliquota IVA           ;ATC                    ;Giacenza               
985504947;             ;   28,00;   18,58;10;4AA2F30;  28
985504935;             ;   33,00;   21,90;10;4AA2F21;  72
985519964;8056598200201;   62,70;   53,27;22;6AC1X  ;   2
984779304;             ;   18,50;    9,50;22;6AB2   ;  74
985608734;             ;   24,00;   16,30;10;4AA2F99;   3
983844717;8000137005161;   12,49;    7,90;10;4AA2F31;  33
940537071;             ;   14,90;   11,68;22;7BB2D  ;  27
940538364;             ;   14,90;   11,68;22;7BB2D  ;  21
984805770;             ;   29,90;   21,47;10;4AA2F35; 100
984622706;8029408148178;   22,80;   16,53;10;4AA2F08; 100
979016363;8029408105409;   20,80;   14,11;10;4AA2F35;   7
984896783;3661434009303;   16,50;   10,39;22;6AA1E  ;  30
985519798;8008696031577;    2,65;    1,89;10;4AA2D99;  31
985519812;8008696031591;    2,65;    1,89;10;4AA2D99;   3
985501802;3175681291089;    5,64;    4,30;10;4AA2D04; 100
984790319;8050538050567;   42,30;   24,75;10;8AC2C  ; 100
984790321;8050538050574;   29,90;   17,50;10;8AC2C  ; 100
911472645;4047872722520;   78,00;   58,07;22;7AE1F  ;   3
983382235;7613378138546;   25,00;   15,08;22;7AE1F  ;   3
979101868;8003712010437;    5,90;    3,59;10;4AA2D99;  30
979101870;8003712010444;    5,90;    3,69;10;4AA2D99;   7
972677809;8003712009691;    1,80;    1,09;10;4AA2D99;  22
979101894;8003712010352;    2,62;    1,65;10;4AA2D99; 100
941452815;8033875156352;   53,00;   38,94;10;7BB5B  ;  18
983527704;             ;   15,90;    8,25;10;4AA2F35;  92
984906418;8052877370276;   20,40;   14,00;10;4AA2F12;  25
983366966;8033638956342;    6,80;    3,89;22;7AC1B99;  19
943081063;             ;   22,71;   16,04;10;4AA2F10; 100
985794371;8007300010243;    3,10;    1,89;22;7AE3A  ;  20
985794419;8007300009926;    5,80;    3,83;22;7AE3C  ;  31
985794458;8007300009933;    7,90;    5,21;22;7AE3C  ;  35
985794484;8007300009940;    9,00;    5,72;22;7AE3C  ; 100
985794546;8007300009957;   10,30;    6,54;22;7AE3C  ; 100
984562506;8056992940062;    8,20;    4,05;10;4AA2F99;   7
982999866;8005520611431;   30,90;   22,40;22;7AE1F  ;   1
985670633;             ;   25,90;   19,02;22;7BB4C  ; 100
985633142;7322541751900;   30,60;   25,02;22;7AE3A  ;   4
984998839;4897091056926;   28,90;   16,25;10;4AA2F15;   6
985499767;8058481480431;    4,50;    3,48;10;4AA2D08;   2
984779189;8058481480868;    5,50;    4,19;10;4AA2D04;  28
984158461;8058253233128;    6,99;    5,05;22;6AC5C  ;  11
984358871;8058253233111;    6,99;    5,06;22;6AC2C  ;   2
984358883;8058253233265;    6,99;    5,06;22;6AC2C  ;   4
984158651;8058253233197;    6,99;    5,06;22;6AC5D  ;  40
984158687;8058253233227;    6,99;    5,06;22;6AC5D  ;  42
984158663;8058253233203;    6,99;    5,06;22;6AC5D  ; 100
983302338;8058253232596;    4,99;    3,61;22;6AC2B  ;  96
983302326;8058253232589;    4,99;    3,61;22;6AC2B  ;  43
978844658;8058253230325;    2,99;    2,17;22;6AC2B  ;  66
978844660;8058253230332;    2,99;    2,17;22;6AC2B  ;  18
978844633;8058253230318;    2,99;    2,15;22;6AC2B  ;  58
985592171;             ;   10,05;    6,35;10;6AD5D02;   2
985592169;             ;   10,05;    6,35;10;6AD5D02;   4
985592120;             ;   10,05;    6,35;10;6AD5D02;   3
985592195;             ;   28,00;   18,95;10;6AD5D02;   5
985592017;             ;   22,95;   15,74;10;6AD5D02;   8
985592029;             ;   22,95;   15,74;10;6AD5D02;   3
985670645;             ;   15,90;   11,48;22;7BB4C  ;  43
985025663;8056249810032;   21,90;   14,38;10;4AA2F09;  18
985499894;8058481481537;    7,90;    6,19;10;4AA2A99;   7
984925329;8058481481148;    5,90;    4,49;10;4AA2D04;   8
985499831;8058481480844;    6,50;    4,95;10;4AA2D99;  28
985001282;8058481480905;    5,50;    4,19;10;4AA2D04;   7
985519824;8058481481384;    5,25;    4,04;10;4AA2E99;  30
985519848;8058481481377;    5,25;    4,04;10;4AA2E99;   7
943179150;0033984011908;   32,00;   19,25;10;4AA2F14;  13
985035031;8001480306448;    0,00;    3,82;10;7AF6A  ; 100
985035043;8001480306455;    0,00;    3,82;10;7AF6A  ; 100
985034988;8001480306462;    0,00;    3,82;10;7AF6A  ; 100
985034976;8001480306479;    0,00;    3,82;10;7AF6A  ; 100
985035056;8001480306486;    0,00;    3,82;10;7AF6A  ; 100
980818823;8001480502796;    3,99;    2,84;22;7AE3A  ;  58
984787554;8001480407770;    4,49;    2,95;10;6AD5D02;  94
985635871;3701129804995;   40,00;   24,74;22;6AC5I01; 100
983762790;8029041175265;   15,90;    9,74;22;6AC2D  ;  26
983762802;8029041175272;   15,90;   10,13;22;6AC2D  ;  49
983762814;8029041175289;   15,90;    9,93;22;6AC2D  ;  28
980532358;8029041175364;   14,90;   10,08;22;6AC2B  ;  18
983762978;8029041177719;   18,90;   12,04;22;6AC1A  ;   8
983762980;8029041177726;   18,90;   12,32;22;6AC1A  ;  10
983762992;8029041177733;   18,90;   12,26;22;6AC1A  ;  19
983763018;8029041177757;   18,90;   12,79;22;6AC1A  ;  10
983763020;8029041177764;   18,90;   12,04;22;6AC1A  ;   4
983763032;8029041177771;   18,90;   12,49;22;6AC1A  ;  16
983763044;8029041177788;   18,90;   12,49;22;6AC1A  ;  16
983762915;8029041177610;   18,90;   12,49;22;6AC1A  ;  20
983762941;8029041177641;   18,90;   12,49;22;6AC1A  ;  20
983762927;8029041177627;   18,90;   12,49;22;6AC1A  ;   7
983762939;8029041177634;   18,90;   12,49;22;6AC1A  ;  11
983762954;8029041177658;   18,90;   12,49;22;6AC1A  ;  12
983762853;8029041177412;   18,90;   11,92;22;6AC1A  ;  25
983762865;8029041177429;   18,90;   12,15;22;6AC1A  ;  22
983762889;8029041177436;   18,90;   12,26;22;6AC1A  ;   4
983762891;8029041177443;   18,90;   12,04;22;6AC1A  ;   5
983762903;8029041177450;   18,90;   12,32;22;6AC1A  ;   9
983763069;8029041177467;   18,90;   12,72;22;6AC1A  ;   9
977630944;8001480600201;    0,00;    2,12;22;7AF6F03;  90
948013420;             ;   36,90;   25,33;10;4AA2F15; 100
980253809;8032956145506;    6,70;    4,10;22;7AC1B99;   4
984569766;8029041112956;   33,90;   21,59;22;6AC2F02;  48
984870283;8029041122269;   16,90;   10,76;22;6AD2   ;  26
947495913;             ;   21,63;   15,07;10;7BB3A  ;  40
947425575;             ;   49,90;   32,93;10;4AA2F22; 100
937198101;             ;   28,00;   21,25;22;6AD9   ;   6
942900527;             ;   32,00;   24,36;22;6AD8B  ;   4
941802682;             ;   20,00;   15,68;22;6AD1   ;   1
934877681;8052439247169;   24,40;   16,52;22;7AE1F  ;   1
975297704;8053839668011;    2,00;    1,15;22;7AF6F03; 100
948012214;             ;   25,00;   17,25;10;4AA2F08;  24
985008200;8018699026678;    4,80;    3,50;10;4AA2D99;  57
984178133;8032804431690;    2,99;    1,87;04;4AA2D02; 100
985387733;             ;   29,90;   20,13;10;4AA2F37;  38
980420475;8024982232411;    2,45;    1,71;10;4AA2D06;  32
980420487;8024982232428;    2,45;    1,96;10;4AA2D06;  41
926259781;8054085300441;   19,00;   14,14;22;7AE1F  ;   1
984901203;8018699026661;    4,20;    3,10;10;4AA2D99; 100
985048180;             ;   19,90;   12,96;10;4AA2F11; 100
983382742;7611711963381;   26,00;   15,68;22;7AE1F  ;   1
985807852;0806891021779;   19,90;   15,35;22;6AD5A  ;  68
985000544;             ;   22,90;   18,43;22;6AA1F  ;  49
984553558;8059693740337;    6,90;    4,51;22;6AD8B  ;  12
984553533;8059693740375;    6,90;    4,51;22;6AD8B  ;   5
983534544;             ;   29,90;   22,48;22;6AC5I07; 100
984866309;8056772950571;    8,70;    5,97;22;6AB2   ; 100
040055030;             ;    0,00;    6,19;10;R01BA52; 100
930996311;0768455120734;   21,84;   14,64;04;7AE4D  ;  19
947333579;8056249271055;   13,90;    9,78;22;6AD5A  ;  19
985766082;8058269351915;   22,50;   13,44;10;4AA2F09; 100
971390721;8056736161579;   42,00;   30,90;22;7BA2A  ;  15
974949378;8056736161661;   30,00;   22,22;22;7BA2A04;  17
973324510;8056736161265;   28,00;   21,08;22;7BB2A  ;  41
985723675;8051160660520;   19,50;   13,33;10;4AA2F15; 100
985494222;3578831419935;   20,90;   10,85;10;4AA2F26;  11
985494246;3578836224039;   14,90;    7,90;10;4AA2F15;   6
948015449;8000300416435;   18,20;   11,18;10;4AA2F26; 100
984832788;8002410011777;    2,79;    1,88;22;6AD1   ; 100
985516285;             ;   28,90;   19,75;10;4AA2F99;  53
970601821;7611711639064;   87,00;   64,15;22;7AE1F  ;   2
985499918;8058481481070;    5,90;    4,49;10;4AA2D04;  63
984888026;8056471911156;    8,60;    5,13;10;4AA2F33;  16
985519901;8058481481360;    1,59;    1,21;10;4AA2D99;  12
940378817;             ;   24,90;   17,31;10;4AA2F99;   3
940378577;             ;   24,90;   17,31;10;4AA2F09;   7
984158547;8058253233258;    3,99;    2,88;22;6AD8B  ;  93
940292941;8032622278491;   42,00;   30,33;22;6AA2G  ;   3
984852830;8055510241001;   47,90;   27,88;22;6AC5I03;  55
983531245;8021685012357;   14,00;   11,08;22;6AA1F  ;  14
982467591;3282770147322;   18,95;   10,74;22;6AC5I02;   9
982467603;3282770146929;   19,95;   11,30;22;6AC5I02;   8
982467615;3282770147346;   18,95;   11,96;22;6AC5I02;   9
982007977;3282770139259;   12,90;    7,88;22;6AA1X  ;  10
985625387;             ;   24,90;   17,30;10;4AA2F31;  10
982759298;5010934005250;   13,90;   10,16;22;6AD5X  ;   1
979605425;3663555001952;   10,49;    6,04;22;7AC1B99;  29
984356966;3499320014083;   12,90;    8,37;22;6AD1   ;  69
037087032;             ;   20,90;   12,06;10;D01AC08; 100
930856354;             ;   30,00;   23,52;22;6AD8X  ;   2
903641963;             ;   23,00;   14,98;10;4AA2F99;  11
904690740;             ;   24,00;   18,81;22;6AD8B  ;   5
984557761;8032622940978;   29,00;   20,59;22;6AD9   ; 100
985512920;             ;   15,00;    8,21;10;4AA2F31;  11
983001393;8056992941625;   22,00;   11,66;10;4AA2F17;   8
985776739;8051882690638;   26,90;   18,37;10;4AA2F19;   8
985723143;             ;   39,90;   25,98;10;4AX9   ;  29
985620018;             ;   44,00;   33,25;10;4AX9   ;  24
984789964;             ;   22,50;   15,90;10;4AA2F15;  57
984361028;8021685012722;   36,00;   25,67;10;4AA2F99;  42
975034810;0888912445238;  131,00;   79,01;04;7AE2A08;   1
983521129;4211125463717;   31,51;    9,89;22;7AB1B01; 100
983799798;8028169207858;    4,99;    3,67;10;4AA2D01;  53
983799800;8028169207964;    5,90;    4,27;10;4AA2D99;  68
984968370;8050030160085;   24,90;   15,90;10;4AA2F09; 100
985872377;             ;   17,50;   12,17;10;4AX9   ;   7
935844593;8058774301078;   29,90;   18,04;22;6AD4   ;   3
984956526;4022167652546;   60,16;   43,71;05;7AA1D  ; 100
985872415;8015990932370;    5,99;    4,37;10;4AA2D99;  16
985872403;8015990932387;    4,54;    3,48;10;4AA2D99;  17
940558289;             ;   36,90;   25,33;10;4AA2F99; 100
984865574;             ;   21,90;   15,22;10;4AA2F26; 100
971399682;3461020014083;   89,00;   61,02;22;6AC5X  ;   2
980633198;3461023492161;   59,00;   40,46;22;6AD8X  ;   2
984906370;             ;   25,00;   17,44;10;4AA2F31;  32
925933830;4047872733892;  100,00;   74,47;22;7AE1F  ;   1
925933766;4047872734172;  100,00;   74,47;22;7AE1F  ;   2
985516297;             ;   28,90;   19,61;10;4AA2F99; 100
984876779;8000560990768;   39,90;   26,31;10;4AA2F15; 100
901087229;0603583      ;    5,90;    2,84;22;7BA2A03;  19
908422785;             ;    1,30;    0,65;22;7AJ1C02; 100
908422847;             ;    1,50;    0,74;22;7AJ1C01; 100
900292210;             ;   44,00;   23,70;04;7AE2C07;   2
984910176;8059591260562;    8,99;    5,59;22;6AF1A99;  61
981468150;8436022356023;   19,15;   11,92;22;6AD4   ;   1
985509076;             ;   23,60;   16,41;10;4AA2F15;  89
984984322;8056772639346;    5,20;    3,64;22;7AF6E02;  30
983678210;             ;   28,90;   18,18;10;4AX9   ; 100
940386170;8057157500633;   17,50;   10,24;10;4AA2F35;  17
985827791;3571940003620;   27,40;   15,77;22;6AD1   ;  21
927100026;5708932876971;   83,20;   59,71;04;7AE4C  ;   1
985519937;             ;   24,90;   17,60;10;4AA2F26;  44
984867477;8055510241384;   28,90;   15,93;22;6AD8B  ;  99
983698034;8027864060393;   22,95;   16,08;10;7BB3   ; 100
985499781;8058481480738;    5,50;    4,30;10;4AA2D99;   2
984561593;8002340017566;    6,90;    4,38;22;6AD2   ;   9
974892527;8002340014282;    7,70;    4,71;22;6AC5A  ;  47
984502854;             ;   24,22;   16,87;10;4AA2F99; 100
985919380;             ;   20,90;   13,29;10;4AA2F99; 100
984897532;8032749650767;    2,90;    2,07;10;4AA2B99; 100
984905000;4251575905016;   21,00;   15,24;22;6AC5X  ;   5
985872391;8015990932394;    4,49;    3,32;10;4AA2D09;  16
985025055;             ;   26,00;   11,21;10;4AA2F13;  50
985794635;8058045124184;   23,70;   12,18;10;4AA2F33;  11
940301827;             ;   23,00;   16,03;10;4AA2F13;  28
940301815;             ;   21,50;   14,99;10;4AA2F30;  11
947421398;             ;   13,65;    9,42;10;7BB2D  ;  31
983543202;5016533657890;   68,69;   56,27;10;4AA2B50;  11
985551581;             ;   28,90;   19,46;10;4AA2F99; 100
985772589;             ;   28,90;   19,58;10;4AA2F99;  86
985652421;             ;   28,90;   19,76;10;4AA2F99;  27
985609712;             ;   28,90;   19,68;10;4AA2F99; 100
985551860;             ;   28,90;   19,29;10;4AA2F99; 100
975512524;8026486017426;    9,50;    4,88;10;7BB2C  ; 100
985872668;8008843134403;   15,90;    9,06;22;7AC1B99; 100
985501473;8058045122661;   20,20;   11,14;10;4AA2F15;  12
985711961;8058045124023;   43,80;   22,57;10;4AA2F13;  13
985711973;8058045124054;   43,80;   22,43;10;4AA2F13;   6
940378312;8057157500589;   21,90;   12,77;10;4AA2F35;  23
940378336;8057157500602;   21,90;   12,77;10;4AA2F35;  16
940386117;8057157500640;   21,90;   14,20;10;4AA2F35;   4
940386168;8057157500626;   17,50;   10,44;10;4AA2F35;  10
940386194;8057157500664;   17,50;   10,97;10;4AA2F35;  13
940386182;8057157500671;   17,50;   10,97;10;4AA2F35;   6
985551795;             ;   29,90;   20,79;10;4AA2F31;   4
983304914;             ;   39,90;   27,39;10;4AA2F37;  35
985661356;             ;   22,00;   15,03;10;4AA2F08; 100
983588827;             ;   20,00;   13,94;10;4AA2F30;  99
941543631;             ;   18,20;   13,05;10;4AA2F99; 100
985323056;8007300009070;    5,60;    3,43;22;7AE3A  ;  36
947395568;             ;   20,00;   12,80;10;4AA2F36; 100
975896960;             ;   39,90;   31,28;22;6AD8A  ;   3
977662168;8436022353169;   19,15;   11,92;22;6AD4   ;   7
977662446;8436022353442;   19,15;   11,92;22;6AD4   ;   2
977662257;8436615706693;   19,15;   11,92;22;6AD4   ;   5
983689504;3574661618234;   11,28;    6,22;22;6AE4X  ;  27
985771789;8058363619652;   15,90;    7,21;10;4AA2F35;  72
984904906;             ;   29,90;   19,47;10;4AA2F99; 100
984999324;42428305     ;    8,00;    6,22;22;7AF6B03;  54
984999413;42428336     ;    9,90;    7,39;22;7AF6D03;   5
984999401;4062300421769;   12,28;    9,56;22;7AF6D01;   3
984999336;4062300421622;   10,48;    8,15;22;7AF6B03;  12
984999262;4062300421714;    6,75;    5,04;22;7AF6B04;  16
984999437;4062300421783;   10,90;    8,48;22;7AF6D03;  21
984999348;4062300421677;   15,80;   12,29;22;7AF6B03;   7
984999351;4062300421639;   13,80;   10,74;22;7AF6B03;   9
984999286;4062300421653;   10,25;    7,91;22;7AF6B03;   2
985495718;5031812501145;   57,00;   41,16;22;8AC2C  ;   5
984813749;8058045122975;   15,90;    9,22;10;4AA2F15;   4
984324323;5054563946652;   13,25;    8,97;22;7BB2A  ;  16
943320287;0033984013087;   28,00;   18,58;10;4AA2F28;   3
984620702;             ;   15,20;   10,14;22;3AD2   ;  26
984863908;             ;   24,90;   17,16;10;4AA2F09;  31
984834731;             ;   24,50;   16,76;10;4AA2F11;  42
985519836;8058481481063;    8,25;    6,28;10;4AA2D04;  27
943950269;8056182243065;   50,40;   34,14;22;7AE1F  ;   2
978508137;8055728150553;   25,90;   17,70;10;4AA2F20;   4
982545030;8428012015034;    9,80;    5,97;22;7AC1A01;   2
985827373;8055727780010;   23,70;   16,27;10;7BB3   ;  32
984654412;3573994006992;   11,90;    8,45;22;6AD1   ;  99
984654424;3573994007012;   16,50;   11,92;22;6AD1   ; 100
985519952;             ;   19,90;   14,08;10;4AA2F10;  11
984960690;             ;   42,00;   31,45;10;4AA2F15;  30
985600802;5400433285442;  115,00;   70,57;10;4AA2F09;   2
985821762;8051013110158;   20,00;   13,26;22;6AD9   ;  83
948014598;0806891014610;   25,00;   19,03;22;6AD9   ;  44
984324083;8059591580578;   39,90;   27,52;10;4AA2F13;  32
984573838;8059591580561;   45,90;   31,66;10;4AA2F26;  68
985826674;8057506980116;   17,90;   12,44;10;4AA2F32;  10
038404036;             ;    0,00;    6,15;10;R05CB07;   9
985983004;8054314180226;   28,50;   18,91;10;4AA2F11;  10
985982228;8002738886408;   16,90;   10,04;10;4AA2F26;  31
943008399;             ;   21,00;   14,14;10;4AA2F15; 100
943008437;             ;   23,00;   15,36;10;4AA2F15; 100
947429243;             ;   31,90;   22,23;10;4AA2F09; 100
922371772;8032841631831;    0,00;   19,86;10;4AX9   ;   9
984788707;             ;   28,90;   20,90;22;4AA2F19;  57
905047712;4046963172862;   50,44;   34,33;04;7AE4D  ;   2
984867212;8055510241766;   30,90;   13,63;22;6AD6   ;  15
984867224;8055510241773;   30,90;   13,91;22;6AD6   ;  39
982000212;3282770147261;    9,90;    6,23;22;6AC1X  ; 100
985827450;8058045124009;   24,00;   12,23;10;4AA2F35;  23
985514001;8058045122388;   36,90;   19,04;10;4AA2F15;  24
984863769;             ;   18,00;   12,36;22;6AD5X  ; 100
935735985;             ;    6,30;    3,78;22;7AE5X  ;   3
978461580;             ;   25,90;   16,43;10;4AA2F15;  25
908932775;             ;   55,50;   33,26;04;7AE2C07;   3
900637810;             ;    9,80;    5,88;22;6AB9X  ;  28
985776828;             ;   24,00;   16,16;10;4AA2F15;  48
985001433;             ;   33,80;   23,50;10;4AA2F11; 100
985048432;             ;   34,00;   23,69;10;4AA2F09;   7
984965172;             ;   15,90;   10,88;10;4AX9   ;  14
981508841;8058664143177;    8,29;    5,84;22;7NA4   ;   2
979085356;8058664122332;    4,29;    2,95;22;7NA4   ;   7
984624357;8032738386172;    9,90;    6,70;22;6AC5I99;  22
984561365;             ;   18,99;   13,42;10;4AX9   ;  17
985608759;8052275212703;   17,90;   12,76;10;4AA2F32;   4
943320299;0033984013520;   48,80;   28,29;10;4AA2F21;  27
985823741;8033638956151;   24,90;   17,28;10;4AA2F15; 100
984359188;3661434009419;   18,90;   11,35;22;6AC5A  ;  63
985671128;             ;   17,50;   12,02;10;4AA2F15; 100
985972367;8058045124658;   22,90;   11,91;10;4AA2F30;   1
984558181;8052432890843;   25,50;   14,21;10;4AA2F31;  19
983836584;8052432890799;   14,20;    8,51;10;4AA2F10;   9
985983194;8021676020989;   43,90;   30,90;22;8AC2C  ;  30
985600826;8058664166138;   74,90;   54,33;22;7AF4B02;   1
985575430;8056420810318;   27,00;   18,45;10;4AA2F31; 100
985797428;8056157940180;   17,90;   13,23;10;4AA2F15;  10
984504656;8056420810134;   20,50;   14,26;10;7BB3   ; 100
984504668;8056420810127;   19,00;   13,05;10;7BB3   ;  50
050039015;             ;   17,50;   11,23;10;S01GX08; 100
985496773;8057742821426;   19,90;   11,43;10;4AA2F34;  38
985597374;8021235027817;    6,50;    4,22;22;6AD5A  ;  54
985597400;8021235027794;    6,50;    3,31;22;6AD1   ;  72
983757434;3574661653433;   13,70;    8,14;22;7AF6D03; 100
983757446;3574661653464;   11,15;    6,08;22;7AF6B03;   8
984026548;8056772951165;    6,90;    4,73;22;7MA2A  ; 100
984177713;8000036025529;   22,95;   13,19;10;4AA2F15; 100
942983178;             ;   18,00;   11,92;10;4AA2F35; 100
985992383;8052283171030;    6,00;    4,21;22;6AF1A01;  16
981409143;0064642095244;   28,90;   20,43;10;4AA2F15;   8
985797467;8058664166558;   22,50;   14,91;22;7AE1C  ;  20
984809350;8058664171132;   15,99;   10,60;22;7AF6B03;  86
985992775;0655390182180;   65,00;   45,90;10;4AA2F15;  23
985992787;0655390182173;   65,00;   45,90;10;4AA2F15;  20
974847598;8058150564233;   11,99;    8,37;22;7AE3A  ;   8
977661331;             ;   82,06;   57,06;04;7AE4C  ;   5
